"site","unit","id","RM","RMtext","RMcryst","RMcolour","cortex","cortype","alteration","class","subtype","form","orient","coretool","coreuse","type","RM2","assem","region","mis","mis2","levrem","mgmnt2","mgmnt","hier","plane","hinge","scarpat","latflkshp","termscar","latflkshp2","termshape","scarpat2","coreplats","cortcat","cof","lev","stage","form2","RM3","lat3","lat2","lat3.1","notesform","notes","notes2","lat","coresurfs","coreplats2","debdir","scardir","platfacets","totscar","epa","mld","maxw","maxth","length","proxw","medw","distw","medth","scarl","scarmaxw","scarproxw","scarmidw","scardistw","weight","cort","orient2","ss","elong","flat","flat2","flatstn","convg","scarelong","scarconvg","scratio","sdi"
"PFIV","T1.Spits14-15","Indet","Obsidian","Fine","Indet","Black","0%",NA,"HPatina","Core","TotSurf","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Preferential","Dist&1Lat","Dist&1Lat","Vol&Tech","Parallel","Perpendicular","Subcentrip&Pref","Trapezoid","Overshot","Parallel","Indet","Subcentripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","TS core. with some subsequent lat&dist prep","Heavily chemically weathered, but scars still clear. Could be lava, but looks like other obsid chem","",-0.36,2,0,1,3,1,14,75,49.19,50.19,26.06,44.74,45.21,49.99,22.86,18.69,43.21,50.19,25.44,45.45,9.42,47,0,1,34.7053268830791,0.89497899579916,2.39379347244516,59.8328678437667,1.72402548016163,2.18678915135608,0.950715071507151,4.82484076433121,0.965802413947251,6.25963368802504
"PFIV","Loc1.T1.Spit15","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","AsymDisc","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","CentripPrep","CentripPrep","Vol&Tech","Oblique","Perpendicular","Opposed","Expanding","Feather","Expanding","Blunt/Round","Opposed","Radial","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Rough discoid, not well organized, 1 scar on steep surf from rotated plat.","1 flat surf w two opposed scars, 1 pyramid surf with radial scars.","Last large scar with init on flat surf. flaws in RM.",-0.36,2,0,2,2,1,14,90,45.72,37.86,32.19,35.47,31.32,36.95,32.29,31.93,30.56,37.86,12.45,20.18,15.59,45.5,0,1,34.7182785501973,0.959945872801082,1.11086752270592,20.5232774819919,0.591137531554693,1.14431712604522,1.51437066402379,1.29441949967928,0.861573160417254,10.6819958393626
"PFIV","T1.Spits14-15","In trench extension","Obsidian","Fine","Indet","Black","1-10%","Indet","LPatina","Core","UnidirRecur","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Recurrent","Distal","Distal","Tech","Parallel","Perpendicular","Centrip&UniRecur","Parallel","Feather","Parallel","Indet","Centripetal","Radial","Cortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","V lev-like Deb surf, but non-radial plat-broken? with chem weathering","Lat &dist prep from distal portion of core. Labelled core frag, but deb surf in-tact.","If cortical and not chem weather=plat/10%",-0.36,2,0,1,3,1,17,85,44.27,43.41,15.56,40.22,37.14,43.68,36.4,11.62,25.2,43.41,18.88,20.62,19.95,29.9,5,1,27.3302502290228,0.920787545787546,3.46127366609294,75.5942168674699,2.76595407045319,1.2,1.22211445198836,1.03358395989975,0.626553953257086,9.6766320038324
"PFIV","Loc1.T1.Spit13","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","TotSurf","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Preferential","Lateral","Lateral","Vol&Tech","Parallel","Intermediate","Perpend&Pref","Ovoid","Overshot","Ovoid","Indet","Subcentripetal","Radial","NonCortical","Nodule","Levallois","Exhausted","Formal","Obsidian","Equatorial","Equatorial","Equatorial","Label=Total Surf core, near exhausted? But ptherwise Lev","but 3 lat prep scars (C) present. Oval core shape","Flattish",-0.36,2,0,1,2,2,14,70,46.6,37.73,14.93,45,34.24,37.73,24.3,13.91,44.45,36.57,31.68,36.57,23.68,29.6,0,1,28.6907664129208,1.19268486615425,3.23508267433501,61.02983465133,2.12715944122864,1.55267489711934,1.21547716707684,1.54434121621622,0.987777777777778,8.24572253143682
"PFIV","Loc1.T1.Spit15","Indet","Obsidian","Fine","Indet","Blkbanded","1-10%","Cobble","LPatina","Core","NoSubType","Expedient","Multiface","Indet","Blades","MultiPlat","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","None","None","No","Indet","Perpendicular","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","3","Cortical","Nodule","NonLev",NA,"Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Sml blad scrs","6 reg adj unidir bld scars on subradial orientation plus 2 other casual/plat flk surf.","sml blocky cobble.",-0.36,3,3,1,1,2,6,85,31.38,32.21,26.82,24.01,31.84,32.21,28.56,21.58,13.54,6.59,6.1,6.59,3.41,23.3,5,0,25.5551308142121,0.745420676808445,1.11260426320667,17.9184916589435,0.70117002292856,1.12780112044818,2.0546282245827,1.93255131964809,0.56393169512703,7.75833209307774
"PFIV","T1.Spits13","Indet","Obsidian","Fine","Indet","Black","0%",NA,"LPatina","Core","NoSubType","Expedient","Broadface","Indet","Blades","OpposedPlat","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","None","None","No","Indet","Indet","Opposed","Parallel","Feather","Parallel","Indet","Opposed","2","NonCortical","Nodule","NonLev",NA,"Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Labelled core frag, but not","Small but not exhaust. Vol left. Opposed plat=many small step term scars, steep ang=reason abandoned","Blocky, sub-triang to oval plan shape",-0.36,1,2,2,2,2,14,75,29.07,30.63,20.53,29.45,22.28,28.16,31.81,18.77,19.42,30.63,12.08,11.54,7.98,20.8,0,0,24.9685932224285,1.04580965909091,1.56899307405434,22.0914224826851,0.884768408291467,0.88525620873939,1.68284228769497,1.44611528822055,0.659422750424448,16.8814631887637
"PFIV","Loc1.T1.Spit15","Indet","Obsidian","Fine","Indet","Black","1-10%","Cobble","Fresh","Core","NoSubType","Expedient","Radial","Indet","Flakes","PartialDisc","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","Distal","Distal","No","Parallel","Perpendicular","Opposed","Irregular","Overshot","Irregular","Indet","Opposed","Radial","Cortical","Nodule","NonLev","Exhausted","Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Near exhausted. Double Surf, but not radially prepared/flked","2nd Surf=Subradial inclu some dist prep. Dom scar=understruck/Step term","flat, blocky. Thick ""radial"" margin b/ween surfs but it is not radially flked",-0.36,2,0,2,2,2,20,90,32.66,35.5,13.79,29.41,21.51,32.69,35.39,12.01,28.38,35.5,10.8,19.19,6.24,17.9,5,1,22.6022140839939,0.899663505659223,2.44879267277269,40.0255162364696,1.77086705256961,0.923707261938401,1.47889525794685,3.07532051282051,0.96497789867392,20.8027165019317
"PFIV","Loc1.T1.Spit11","Indet","Obsidian","Fine","Indet","Black","11-40%","Cobble","LPatina","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Recurrent","Tangent","Tangent","Tech","Variable","Intermediate","Subcentripetal","Converge","Feather","Converge","Pointed","Subcentripetal","Radial","Cortical","Nodule","LevLike",NA,"Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Approaching Lev -Asym tech not vol.","Almost RecurOpp/CentripLev (2xA,1xC), but no clear surfprep. Deb=invasCentrip.","Plat surf=short vert flks, heavily cortical (60-90% cortex on plat surf only). Flat",-0.36,2,0,3,3,5,18,85,37.37,35.82,11.34,36.42,31.26,35.9,23.3,11.34,20.24,11.63,11.63,10.63,3.07,17.7,25,1,24.5668315628775,1.01448467966574,3.21164021164021,57.6489417989418,2.34661688673171,1.54077253218884,1.90404515522107,3.46254071661238,0.555738605161999,13.7669620444856
"PFIV","Loc1.T1.Spit11","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","Pyramidal","Formal","Radial","Indet","Flakes","SinglePlat","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","Tangent","Tangent","Vol&Tech","Oblique","Acute","Centripetal","Ovoid","Step","Ovoid","Indet","Centripetal","1","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Not TotSurf or Lev core","1 unstruck flat platform surface, 1 steeep/pyramidal radial struck surf.","",-0.36,1,1,4,4,1,17,55,38.98,29.81,14.43,39.01,25.03,28.01,18.97,13.69,16.08,11.58,10.77,10.55,11.58,17.3,0,1,24.639440153487,1.39271688682613,2.84952520087655,39.9076004382761,1.61966344160739,1.47654190827623,1.52417061611374,0.911053540587219,0.412201999487311,15.5582183497105
"PFIV","Loc1.T1.Spit14/15","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Preferential","Deb&Lat","Deb&Lat","Vol&Tech","Parallel","Intermediate","Opposed&Pref","Expanding","Step","Expanding","Blunt/Round","Opposed","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","","RtDeb from C, Left&Dist lateral prep. Well prepped surf and plat","Sml, flatish, trapezoid plan.",-0.36,2,0,1,3,4,20,80,39.69,34.03,13.86,33.66,29.54,33.51,18.26,11.6,21.49,26.22,18.76,22.11,26.22,16.2,0,1,23.5639907130043,1.00447627573859,2.90172413793103,48.6183879310345,2.06324932492031,1.83515881708653,0.971958389868838,0.84324942791762,0.638443256090315,17.7313358628857
"PFIV","Loc1.T1.Spit13","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Expedient","Multiface","Indet","Flakes","MultiPlat","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","None","None","No","Indet","Acute","Other","Expanding","Step","Expanding","Blunt/Round","Other","4","NonCortical","Nodule","NonLev","Exhausted","Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Amophous. Exhausted or core frag?","multi surf/multi plat/multi direction core.","",-0.36,3,4,1,0,1,12,65,30.92,31.06,22.54,23.73,31.06,27.6,16.36,18.79,17.25,19.56,9.38,17.4,19.56,13.3,0,0,23.0875509466274,0.859782608695652,1.26290580095796,17.4281000532198,0.75487002036332,1.68704156479218,0.991379310344828,0.889570552147239,0.72692793931732,18.3220652631965
"PFIV","Loc1.T1.Spit15","Indet","Obsidian","Fine","Indet","Blkbanded","0%",NA,"LPatina","Core","TotSurf","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Preferential","Indet","Indet","Vol&Tech","Parallel","Intermediate","Unidirectional","Converge","Overshot","Converge","Pointed","Unidirectional","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Total Surf core. Asym disc=1 flat,1Pyramid surf. Some plat faceting, not debit surf prep","1 flat,1Pyramid surf. Some plat faceting, not debit surf prep.1 sml surf prep scar from b?","Small thick chunk. pointed flk determined by core outline.",-0.36,2,0,1,1,3,8,75,29.7,23.43,18.56,29.62,20.51,21.94,9.8,15.98,30.5,23.43,16.3,18.99,5.88,13,0,1,21.8172236748136,1.35004557885141,1.85356695869837,20.3336295369212,0.931998949086949,2.23877551020408,1.60610847814639,3.22959183673469,1.02970965563808,12.3102907259809
"PFIV","Loc1.T1.Spit13","Indet","Obsidian","Fine","Indet","Blkbanded","0%",NA,"HPatina","Core","TotSurf","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Preferential","Indet","Indet","Vol&Tech","Parallel","Perpendicular","Unidirectional","Expanding","Step","Expanding","Blunt/Round","Unidirectional","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Label=Total Surf core. (AsymDisc)","No evidence for deb surf prep or plat faceteing. 1 flat/1vol surf. Dom scar overtop of prev TS scar","Small chunk/cobble.",-0.36,2,0,1,1,2,11,80,22.97,25.92,16.97,22.67,20.07,25.92,16.69,12.54,17.39,24.2,10.22,24.2,21.83,9.9,0,1,19.4593360421902,0.874614197530864,1.80781499202552,23.4292822966507,1.20401242086848,1.5530257639305,0.718595041322314,1.10856619331196,0.767093074547861,18.7200139413049
"PFIV","T1.Spit14&15","Indet","Obsidian","Fine","Indet","Blkbanded","0%",NA,"Fresh","Core","NoSubType","Expedient","Broadface","Indet","Flakes","DoubleAdj","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","None","None","No","Indet","Indet","Perpendicular","Parallel","Hinge","Parallel","Indet","Other","2","NonCortical","Nodule","NonLev","Exhausted","Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Small, blocky. Labelled core frag, but just near exhausted w poss sml lat damage","Small, clocky, rectangular plan shape. Small with some Vol left","",-0.36,1,2,2,3,1,13,75,29.64,19.78,13.92,29.64,15.72,17.57,20.31,10.51,17.62,19.78,11.43,10,13,8,0,0,17.6231779125379,1.68696642003415,2.82017126546147,24.775204567079,1.40583070147937,0.865091088133924,1.762,0.769230769230769,0.5944669365722,24.9628054199243
"PFIV","Loc1.T1.Spit13","Indet","Obsidian","Fine","Indet","Black","11-40%","Cobble","Fresh","Core","NoSubType","Expedient?","Broadface","Indet","Blades","OpposedPlat","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","None","None","No","Indet","Acute","Opposed","Parallel","Hinge","Parallel","Indet","Opposed","2","Cortical","Nodule","NonLev",NA,"Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Blade core, small","1 main scar, 3 smaller scars, 3/4 elongate/blade. All surfs have old scars, 1 w active/init scars","Small sub-triangular chunk core.",-0.36,1,2,2,3,1,7,70,27.58,19.17,15.36,27.54,15.33,19.17,8.92,12.32,25.28,19.17,12.48,13.82,6.52,7.7,25,0,18.6666156585908,1.43661971830986,2.23538961038961,21.4262094155844,1.14783578381139,2.14910313901345,1.82923299565847,2.11963190184049,0.917937545388526,13.2590372650925
"PFIV","Loc1.T1.Spit14","Indet","Obsidian","Fine","Indet","Black","0%",NA,"LPatina","Core","TotSurf","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Preferential","Deb&Lat","Deb&Lat","Vol&Tech","Parallel","Acute","Subcentrip&Pref","Expanding","Overshot","Expanding","Blunt/Round","Subcentripetal","Radial","NonCortical","Nodule","Levallois","Exhausted","Formal","Obsidian","Equatorial","Equatorial","Equatorial","total surface core but otherwise v Levallois. Near exhausted","Evidence of Lat prep (Lft prox deb), 4 sml RtDistLat scars, 1 LftDistLat scar.","Small rectang core, flat.",-0.36,2,0,1,2,4,15,55,26.06,25.97,9.92,20.81,16.73,24.73,22.62,8.89,20.37,25.97,13.91,23.49,20.33,5.5,0,1,16.6009389523079,0.841488071168621,2.34083239595051,28.944392575928,1.7435394864761,1.09328028293546,0.867177522349936,1.15543531726513,0.978856319077367,29.147080638119
"PFIV","T1.Spit14&15","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Broadface","Indet","Blades","SinglePlat","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Indet","Platprep","Platprep","No","Indet","Indet","Unidirectional","Parallel","Feather","Parallel","Indet","Unidirectional","1","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","1 faceted plat. Labelled core frag, but just small and irreg?","Triangular plan and cross-sect. Prob core frag w RtLat deb. Fine facteted plat","",-0.36,1,1,1,1,6,6,80,24.76,21.49,14.51,24.69,20.66,14.16,5.68,8.92,18.18,21.49,6.84,6.03,4.72,4.9,0,0,14.6099837387223,1.74364406779661,2.76793721973094,19.5969955156951,1.34134273289813,2.49295774647887,3.01492537313433,1.27754237288136,0.7363304981774,17.1619608569997
"PFIV","T1.Spit14&15","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","PerpendRecur","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Recurrent","Dist&1Lat","Dist&1Lat","Vol&Tech","Parallel","Perpendicular","Subcentripetal","Ovoid","Feather","Ovoid","Indet","Subcentripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Labelled core frag (Lft Lat break). Fine faceted plat, deb surf prep. V small","Lev-Like (plat & surf prep, but sml shallow ""lev scars"", plus lat break","oval-ish plan. V small, but still vol hierarchy",-0.36,2,0,3,3,5,13,85,22.85,21.46,11.96,22.85,10.32,20.54,12.96,11.16,10.57,21.46,9.91,9.5,7.86,4.8,0,1,17.3666857614438,1.11246348588121,2.04749103942652,21.0277329749104,1.21080862887463,1.58487654320988,1.11263157894737,1.20865139949109,0.462582056892779,27.698529208099
"PFIV","Loc1.T1.Spit15","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","AtypLev","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Preferential","Lateral","Lateral","Vol&Tech","Parallel","Acute","Subcentrip&Pref","Ovoid","Feather","Ovoid","Indet","Subcentripetal","Radial","NonCortical","Nodule","LevLike","Exhausted","Formal","Obsidian","Equatorial","Equatorial","Equatorial","Tiny. Almost total surf= atyp Lev/exhausted","3 sml LftLat prep scars, faceted plat.","",-0.36,2,0,1,3,3,10,45,17.71,16.45,9.18,14.59,14.09,16.45,13.25,6.65,12.23,10.94,9.29,10.94,8.85,2.4,0,1,11.6864053632744,0.88693009118541,2.19398496240601,18.0455263157895,1.54414687449566,1.24150943396226,1.11791590493601,1.2361581920904,0.838245373543523,41.6657118274373
"PFIV","T1.Spit12","Indet","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","AsymDisc","Obsidian","PFIV.Obsidian","CKR","MIS3","MIS3/4","Recurrent","None","None","Vol&Tech","Parallel","Intermediate","Unidirectional","Ovoid","Feather","Ovoid","Indet","Unidirectional","Radial","NonCortical","Nodule","NonLev",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Core on flk? V small. Radial plat, main plat faceted. No surf prep","Lev-like or asym disc. Hierarchy and plat facet, but no surf prep and short deb surf scars","Dist lat rt break (labeled flk frag, but most of core present).",-0.36,2,0,1,1,3,12,75,21.66,18.55,5.68,21.67,13.83,18.93,12.22,4.96,10.23,18.55,4.8,6.24,3.25,2.1,0,1,12.6715692281315,1.14474379292129,4.36895161290323,41.352127016129,3.26337853439062,1.54909983633388,1.63942307692308,1.92,0.472081218274112,29.2530882119562
"PFII","L2T3.M11.0013","0910","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Preferential","Lateral","Lateral","Vol&Tech","Parallel","Perpendicular","Perpend&Pref","Expanding","Hinge","Expanding","Blunt/Round","Subcentripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Ugly Lev","Steep plat surf with prep (no prep on flk surf), angles, & lgr flks on flat surf","Dor scars hard to read",-0.35,2,0,1,2,4,20,85,73.1,72.71,27.31,49.42,59.71,72.71,55.01,23,29.27,31.12,19.73,26.25,31.12,94.8,0,1,43.5586997382667,0.679686425526063,2.14869565217391,78.1158304347826,1.79334624091539,1.32175968005817,1.11504761904762,0.843508997429306,0.592270335896398,5.56587065996365
"PFII","L2T2.Q103.050","0879","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Expedient","Multiface","Indet","Flakes","MultiPlat","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Indet","None","None","No","Indet","Intermediate","Other","Expanding","Overshot","Expanding","Blunt/Round","Other","3","NonCortical","Nodule","NonLev",NA,"Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Labelled multifaceted chunk.","3 platforms","Amorphous - elongated, triangular-ish chunk.",-0.35,4,3,1,0,1,15,70,80.13,74.57,32.92,51.37,74.57,57.95,16.75,21.03,50.25,74.57,17.46,56.23,34,84.6,0,0,39.707032033961,0.886453839516825,2.44270090347123,70.7772586780789,1.78248675492905,3.45970149253731,0.893651075938111,1.65382352941176,0.978197391473623,5.03881313779827
"PFII","L2T3.Unassigned.0020","0875","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","UnidirRecur","Formal","Radial","Indet","Flakes","Levallois","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Recurrent","Lateral","Lateral","Vol&Tech","Parallel","Intermediate","Centripetal","Ovoid","Step","Ovoid","Indet","Centripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Labelled SS 2 flk core, but ugly Lev","angles, plat prep. Main Lev scars Unidir?","On Flk also? B&D = trim/prep scars. Traingular base",-0.35,2,0,4,4,4,26,75,71.82,70.36,27.03,44.96,64.77,70.36,44.01,23.93,32.22,70.36,21.72,30.38,26.18,81.4,0,1,42.3023938137111,0.638999431495168,1.87881320518178,66.096648558295,1.56248010099305,1.59872756191775,1.06056616194865,1.16042780748663,0.716637010676157,8.21904228178822
"PFII","L2T3.N08.0112","1890","Obsidian","Fine","Indet","Black","11-40%","Outcrop","Fresh","Core","UnidirRecur","Formal","Radial","Indet","Flks&Blds","Levallois","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Recurrent","Distal","Distal","Vol&Tech","Parallel","Perpendicular","Opposed&UniRecur","Parallel","Hinge","Parallel","Indet","Opposed","Radial","Cortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","Labelled SS 2-flk core, but Lev, or at least rad in concept","2 Lev blds from steep prep plat","BUT:1 scar from cort RT core base onto Lft base. Trim/prep not clear on FlkSurf. Rectang shp",-0.35,2,0,1,3,4,16,90,58.22,37.41,34.29,58.23,33.67,34.22,29.65,34.29,42.5,37.41,14.4,18.36,10.62,79.2,25,1,40.8819334394506,1.70163646990064,1.69816272965879,29.0555643044619,0.71071893768174,1.15413153456998,2.31481481481481,1.72881355932203,0.729864331100807,8.02958661781065
"PFII","L2T3.M3","0923","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Recurrent","CentripPrep","CentripPrep","Vol&Tech","Parallel","Acute","Opposed","Expanding","Hinge","Expanding","Blunt/Round","Opposed","Radial","NonCortical","Nodule","Levallois","Exhausted","Formal","Obsidian","Equatorial","Equatorial","Equatorial","On flake. Near exhausted. Label=discoid.","Flk surf=vent. 2 Lev flks. 1 flat surf (flk) one volumnous (plat).","",-0.35,2,0,2,4,1,23,70,60.63,60.27,22.85,47.71,47.17,60.27,55.28,22.85,17.4,23.47,17.38,23.47,20.25,69.6,0,1,40.352050103975,0.791604446656711,2.08796498905908,62.9208249452954,1.55929685810678,1.09026772793054,0.741371964209629,1.15901234567901,0.364703416474534,7.99865984193188
"PFII","L2T3.P09","0808","Obsidian","Coarse","LowQual","Black","0%",NA,"WR","Core","NoSubType","Formal","Radial","Indet","Flakes","Levallois","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Preferential","CentripPrep","CentripPrep","Vol&Tech","Parallel","Perpendicular","Centrip&Pref","Expanding","Feather","Expanding","Blunt/Round","Centripetal","Radial","NonCortical","Nodule","Levallois",NA,"Formal","Obsidian","Equatorial","Equatorial","Equatorial","classic centrip Lev","Scars hard to see. A&C have facetted plat areas","Ovoid core shape. Flat",-0.35,2,0,1,4,3,26,85,58.81,59.07,21.61,55.66,50.68,56.48,20.48,17.28,28.78,29.97,13.56,23.5,29.97,65,0,1,37.8727821197115,0.985481586402266,3.22106481481481,90.9628703703704,2.40180058815978,2.7578125,1.22468085106383,0.784117450784117,0.517067912324829,8.27057030799095
"PFII","L2T3.Q10.115","0880","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Expedient","Broadface","Indet","Flakes","MultiPlat","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Indet","None","None","No","Indet","Indet","Other","Expanding","Hinge","Expanding","Blunt/Round","Other","3","NonCortical","Nodule","NonLev",NA,"Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Label=mutifaceted chunk core.","3 FACES: 1 flked unidir (dom), 1 flked opposed (B,C), one unflaked/rough (maybe 1 scar).","blocky but organized. narrow pyramid shape",-0.35,3,3,3,3,2,10,85,68.82,34.01,26.37,69.07,13.19,34.01,23.27,26.37,39.12,34.01,7,22.1,15.86,61.2,0,0,39.567207990412,2.03087327256689,2.61926431551005,44.5405896852484,1.12569453209945,1.46153846153846,1.77013574660633,1.39344262295082,0.566381931373968,4.25700256701512
"PFII","L2T3.M51","0904","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","ChunkCore","Expedient","Radial","Indet","Flakes","Disc","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Indet","CentripOblique","CentripOblique","No","Oblique","Perpendicular","Centripetal","Convergeblunt","Feather","Convergeblunt","Indet","Centripetal","Radial","NonCortical","Nodule","NonLev","Exhausted","Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Labeled Chunk core, but clearly radial.","1 faceted plat aera on each surf.","Elongated form. Vol on each surf unaligned P:D",-0.35,2,0,4,4,3,22,85,67.47,66.41,24.68,38.12,34.7,59.48,46.84,20.48,33.29,38.21,38.21,29.92,24.25,59.5,0,1,35.9432989220609,0.6408876933423,1.861328125,55.3558984375,1.5400895326145,1.26985482493595,1.11263368983957,1.23381443298969,0.873294858342078,9.70283908599962
"PFII","L2T3.P51.88","0820","Obsidian","Fine","Indet","Black","0%",NA,"Fresh","Core","NoSubType","Expedient","Radial","Indet","Flakes","Disc","Obsidian","PFII.Obsidian","CKR","MIS5","MIS5/6","Recurrent","Dist&1Lat","Dist&1Lat","Tech","Intermediate","Perpendicular","Subcentripetal","Parallel","Feather","Parallel","Indet","Subcentripetal","Radial","NonCortical","Nodule","LevLike",NA,"Expedient","Obsidian","Equatorial","Equatorial","Equatorial","Disc or Lev?  Label=SS core pyrmd base.","oblique flking & 'fail'Lev scrs but platprep, dist prep scrs&deb type scar (=Dom scar)","Plat=lge centrip scars, but all older.",-0.35,2,0,3,3,3,20,85,48.54,48.66,28.09,45.41,44.52,48.66,31.08,23.93,37.13,48.66,15.84,11.79,8.82,58.3,0,1,37.5337625078479,0.933210028771065,1.89761805265357,46.1690472210614,1.23006712187215,1.56563706563707,3.14927905004241,1.33673469387755,0.81766130808192,9.05120474703105
